23,594,Side,Bread;Sweet,French Toast
34,594,Drink,Drink;Cold,Fresh  Lime Juice
68,352,Drink,Drink;Hot,Fresh Soy Milk
28,1394,Main,Noodle;Pork,Fried Spare Ribs Bee Hoon
23,958,Dessert,Dessert;Cold,Fruit Jelly Pudding
23,715,Side,Fingerfood;Chicken,HONEY CHICKEN WING (5pcs)
23,836,Side,Bread;Pork,Ham Egg Toast N French Fries
45,594,Side,Dimsum;Seafood,Har Gao
23,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
34,424,Drink,Drink;Hot,Hot Coffee-Tea
11,473,Drink,Drink;Hot,Hot Honey Green Tea
124,473,Drink,Drink;Hot,Hot Honey with Lemon
23,836,Drink,Drink;Cold,ICED MILO FLOAT
23,545,Drink,Drink;Cold,Ice Milo Dinosaur
113,473,Drink,Drink;Cold,Iced Coffee-Tea
23,836,Drink,Drink;Cold,Iced Coffee-Tea Float
23,594,Drink,Drink;Cold,Iced Honey Green Tea
11,594,Drink,Drink;Cold,Iced Lemon Tea
181,667,Drink,Drink;Cold,Iced Lychee Tea
203,473,Drink,Drink;Cold,Iced Milk Tea
23,836,Drink,Drink;Cold,Iced Milk Tea Float
11,667,Drink,Drink;Cold,Iced Peach Tea
45,473,Drink,Drink;Cold,Iced Soy Milk
45,667,Drink,Drink;Cold,Iced Yuzu Tea
45,352,Side,Bread;Sweet,Kaya Butter Bread
23,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
124,206,Drink,Drink;Hot,Kopi
68,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
11,473,Drink,Drink;Hot,LEMON COKE
45,594,Drink,Drink;Cold,Lime Juice
45,594,Side,Fingerfood;Pork,Luncheon Meat Fries
181,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
28,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
34,715,Drink,Drink;Cold,Lychee Ice-blended
68,836,Dessert,Dessert;Cold,Mango Pomelo
23,909,Dessert,Dessert;Cold,Mango SnowIce
113,424,Drink,Drink;Hot,Milk Tea
56,229,Drink,Drink;Hot,Milo
45,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
56,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
90,788,Side,Dimsum;Pork,Pan Fried Dumpling
23,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
45,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
85,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
56,1394,Main,Rice;Pork,Pork Chop Frag Rice
28,1394,Main,Noodle;Pork,Pork Chop Noodle
28,1030,Main,Porridge;Pork,Pork N Century Egg Congee
28,1394,Main,Noodle;Pork,Pork Ribs BH
28,1030,Main,Porridge;Pork,Pork n Century Egg Congee
45,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
23,594,Drink,Drink;Cold,RAINBOW SPRITE
56,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
56,1394,Main,Rice;Pork,SH Pork Chop Rice
85,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
11,594,Drink,Drink;Cold,SOUR PLUM COKE
45,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
113,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
45,594,Side,Dimsum;Pork,SPRING ROLL
85,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
113,1151,Main,Porridge;Seafood,Sampan Congee
113,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
56,1273,Main,Noodle;Seafood,Seafood Sauteed HF
28,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
68,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
113,545,Side,Dimsum;Seafood;Pork,Siew Mai
226,1394,Main,Noodle;Pork,Signature Fried Noodles
198,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
113,1200,Main,Porridge;Seafood,Sliced Empress Congee
28,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
45,836,Side,Soup,Soup Of The Day
56,1030,Main,Porridge;Pork,Spicy Pork Por
90,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
11,352,Drink,Drink;Cold,Sprite
56,206,Drink,Drink;Hot,Teh
56,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
28,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
28,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
79,73,Drink,Drink;Hot,Warm Water
23,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
56,715,Drink,Drink;Cold,Watermelon Ice-Blended
85,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
90,388,Drink,Drink;Hot,Yuzu Tea
